Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Ukraine,UKR,2007,GNI per capita (constant LCU),NY.GNP.PCAP.KN,61178.7265625
Ukraine,UKR,2006,GNI per capita (constant LCU),NY.GNP.PCAP.KN,56010.78125
Ukraine,UKR,2005,GNI per capita (constant LCU),NY.GNP.PCAP.KN,52108.4140625
Ukraine,UKR,2004,GNI per capita (constant LCU),NY.GNP.PCAP.KN,50286.58984375
Ukraine,UKR,2003,GNI per capita (constant LCU),NY.GNP.PCAP.KN,44587.64453125
Ukraine,UKR,2002,GNI per capita (constant LCU),NY.GNP.PCAP.KN,40367.3125
Ukraine,UKR,2001,GNI per capita (constant LCU),NY.GNP.PCAP.KN,37967.6796875
Ukraine,UKR,2000,GNI per capita (constant LCU),NY.GNP.PCAP.KN,34160.25390625
Ukraine,UKR,1999,GNI per capita (constant LCU),NY.GNP.PCAP.KN,32972.66796875
Ukraine,UKR,1998,GNI per capita (constant LCU),NY.GNP.PCAP.KN,32993.46875
Ukraine,UKR,1997,GNI per capita (constant LCU),NY.GNP.PCAP.KN,33589.70703125
Ukraine,UKR,1996,GNI per capita (constant LCU),NY.GNP.PCAP.KN,34340.34765625
Ukraine,UKR,1995,GNI per capita (constant LCU),NY.GNP.PCAP.KN,37856.7578125
Ukraine,UKR,1994,GNI per capita (constant LCU),NY.GNP.PCAP.KN,42853.7265625
Ukraine,UKR,1993,GNI per capita (constant LCU),NY.GNP.PCAP.KN,54618.328125
Ukraine,UKR,1992,GNI per capita (constant LCU),NY.GNP.PCAP.KN,64886.20703125
Ukraine,UKR,1991,GNI per capita (constant LCU),NY.GNP.PCAP.KN,73695.1875
Ukraine,UKR,2023,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,18120
Ukraine,UKR,2022,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15540
Ukraine,UKR,2021,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17330
Ukraine,UKR,2020,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15880
Ukraine,UKR,2019,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,14390
Ukraine,UKR,2018,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12680
Ukraine,UKR,2017,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,11700
Ukraine,UKR,2016,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10980
Ukraine,UKR,2015,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10340
Ukraine,UKR,2014,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10370
Ukraine,UKR,2013,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10740
Ukraine,UKR,2012,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9450
Ukraine,UKR,2011,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8680
Ukraine,UKR,2010,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8140
Ukraine,UKR,2009,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7550
Ukraine,UKR,2008,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8840
Ukraine,UKR,2007,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,8500
Ukraine,UKR,2006,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7550
Ukraine,UKR,2005,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6820
Ukraine,UKR,2004,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6370
Ukraine,UKR,2003,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5490
Ukraine,UKR,2002,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4870
Ukraine,UKR,2001,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4510
Ukraine,UKR,2000,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3960
Ukraine,UKR,1999,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3760
Ukraine,UKR,1998,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3720
Ukraine,UKR,1997,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3750
Ukraine,UKR,1996,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,3760
Ukraine,UKR,1995,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4080
Ukraine,UKR,1994,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4520
Ukraine,UKR,1993,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5630
Ukraine,UKR,1992,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6560
Ukraine,UKR,1991,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7310
Ukraine,UKR,1990,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,7770
Ukraine,UKR,2023,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16526.03515625
Ukraine,UKR,2022,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,14741.6513671875
Ukraine,UKR,2021,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17328.275390625
Ukraine,UKR,2020,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17615.078125
Ukraine,UKR,2019,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17979.666015625
Ukraine,UKR,2018,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17260.92578125
Ukraine,UKR,2017,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16661.560546875
Ukraine,UKR,2016,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16123.0654296875
Ukraine,UKR,2015,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16140.005859375
Ukraine,UKR,2014,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16891.1953125
Ukraine,UKR,2013,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17741.865234375
Ukraine,UKR,2012,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17770.517578125
Ukraine,UKR,2011,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17057.923828125
Ukraine,UKR,2010,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16337.9169921875
Ukraine,UKR,2009,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,15379.4443359375
Ukraine,UKR,2008,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,18039.26953125
Ukraine,UKR,2007,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,17701.46875
Ukraine,UKR,2006,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,16206.1748046875
Ukraine,UKR,2005,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,15077.0625
Ukraine,UKR,2004,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,14549.935546875
Ukraine,UKR,2003,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,12901
Ukraine,UKR,2002,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,11679.888671875
Ukraine,UKR,2001,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,10985.578125
Ukraine,UKR,2000,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,9883.9365234375
Ukraine,UKR,1999,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,9540.3212890625
Ukraine,UKR,1998,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,9546.3388671875
Ukraine,UKR,1997,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,9718.8544921875
Ukraine,UKR,1996,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,9936.0458984375
Ukraine,UKR,1995,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,10953.484375
Ukraine,UKR,1994,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,12399.30859375
Ukraine,UKR,1993,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,15803.28125
Ukraine,UKR,1992,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,18774.193359375
Ukraine,UKR,1991,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,21322.984375
Ukraine,UKR,2023,Gross savings (current US$),NY.GNS.ICTR.CD,17955427942.7507
Ukraine,UKR,2022,Gross savings (current US$),NY.GNS.ICTR.CD,26592808952.0653
Ukraine,UKR,2021,Gross savings (current US$),NY.GNS.ICTR.CD,25083780133.532
Ukraine,UKR,2020,Gross savings (current US$),NY.GNS.ICTR.CD,19137997180.4532
Ukraine,UKR,2019,Gross savings (current US$),NY.GNS.ICTR.CD,18904542732.8818
Ukraine,UKR,2018,Gross savings (current US$),NY.GNS.ICTR.CD,17830199423.7457
Ukraine,UKR,2017,Gross savings (current US$),NY.GNS.ICTR.CD,18902505964.0317
Ukraine,UKR,2016,Gross savings (current US$),NY.GNS.ICTR.CD,18421059754.6101
Ukraine,UKR,2015,Gross savings (current US$),NY.GNS.ICTR.CD,19532586208.9739
Ukraine,UKR,2014,Gross savings (current US$),NY.GNS.ICTR.CD,13219050156.9028
Ukraine,UKR,2013,Gross savings (current US$),NY.GNS.ICTR.CD,15023640310.2715
Ukraine,UKR,2012,Gross savings (current US$),NY.GNS.ICTR.CD,22455343648.9844
Ukraine,UKR,2011,Gross savings (current US$),NY.GNS.ICTR.CD,19849949552.2031
Ukraine,UKR,2010,Gross savings (current US$),NY.GNS.ICTR.CD,19690352097.0397
Ukraine,UKR,2009,Gross savings (current US$),NY.GNS.ICTR.CD,14672053439.5039
Ukraine,UKR,2008,Gross savings (current US$),NY.GNS.ICTR.CD,30490385739.8427
Ukraine,UKR,2007,Gross savings (current US$),NY.GNS.ICTR.CD,30054841584.1584
Ukraine,UKR,2006,Gross savings (current US$),NY.GNS.ICTR.CD,21709435643.5644
Ukraine,UKR,2005,Gross savings (current US$),NY.GNS.ICTR.CD,19573104061.6977
Ukraine,UKR,2004,Gross savings (current US$),NY.GNS.ICTR.CD,18757613085.1664
Ukraine,UKR,2003,Gross savings (current US$),NY.GNS.ICTR.CD,12436615566.4835
Ukraine,UKR,2002,Gross savings (current US$),NY.GNS.ICTR.CD,10493093328.327
Ukraine,UKR,2001,Gross savings (current US$),NY.GNS.ICTR.CD,8603298077.10206
Ukraine,UKR,2000,Gross savings (current US$),NY.GNS.ICTR.CD,6776238735.36299
Ukraine,UKR,1999,Gross savings (current US$),NY.GNS.ICTR.CD,7090704397.25337
Ukraine,UKR,1998,Gross savings (current US$),NY.GNS.ICTR.CD,7677351171.77007
Ukraine,UKR,1997,Gross savings (current US$),NY.GNS.ICTR.CD,9422350727.14752
Ukraine,UKR,1996,Gross savings (current US$),NY.GNS.ICTR.CD,8902350474.91923
Ukraine,UKR,1995,Gross savings (current US$),NY.GNS.ICTR.CD,11285070156.1216
Ukraine,UKR,1994,Gross savings (current US$),NY.GNS.ICTR.CD,16957898614.6788
Ukraine,UKR,2023,Gross savings (current LCU),NY.GNS.ICTR.CN,656698374136
Ukraine,UKR,2022,Gross savings (current LCU),NY.GNS.ICTR.CN,860072658156
Ukraine,UKR,2021,Gross savings (current LCU),NY.GNS.ICTR.CN,684440765558
Ukraine,UKR,2020,Gross savings (current LCU),NY.GNS.ICTR.CN,515913018304
Ukraine,UKR,2019,Gross savings (current LCU),NY.GNS.ICTR.CN,488599041707
Ukraine,UKR,2018,Gross savings (current LCU),NY.GNS.ICTR.CN,484990196784
Ukraine,UKR,2017,Gross savings (current LCU),NY.GNS.ICTR.CN,502742503538
Ukraine,UKR,2016,Gross savings (current LCU),NY.GNS.ICTR.CN,470682650424
Ukraine,UKR,2015,Gross savings (current LCU),NY.GNS.ICTR.CN,426683446894
Ukraine,UKR,2014,Gross savings (current LCU),NY.GNS.ICTR.CN,157130341519
Ukraine,UKR,2013,Gross savings (current LCU),NY.GNS.ICTR.CN,120083957000
Ukraine,UKR,2012,Gross savings (current LCU),NY.GNS.ICTR.CN,179441302304
Ukraine,UKR,2011,Gross savings (current LCU),NY.GNS.ICTR.CN,158155723604
Ukraine,UKR,2010,Gross savings (current LCU),NY.GNS.ICTR.CN,156255526025
Ukraine,UKR,2009,Gross savings (current LCU),NY.GNS.ICTR.CN,114313489640
Ukraine,UKR,2008,Gross savings (current LCU),NY.GNS.ICTR.CN,160599600067
Ukraine,UKR,2007,Gross savings (current LCU),NY.GNS.ICTR.CN,151776950000
Ukraine,UKR,2006,Gross savings (current LCU),NY.GNS.ICTR.CN,109632650000
Ukraine,UKR,2005,Gross savings (current LCU),NY.GNS.ICTR.CN,100306854005
Ukraine,UKR,2004,Gross savings (current LCU),NY.GNS.ICTR.CN,99771744000
Ukraine,UKR,2003,Gross savings (current LCU),NY.GNS.ICTR.CN,66320590592
Ukraine,UKR,2002,Gross savings (current LCU),NY.GNS.ICTR.CN,55892773250
Ukraine,UKR,2001,Gross savings (current LCU),NY.GNS.ICTR.CN,46217777600
Ukraine,UKR,2000,Gross savings (current LCU),NY.GNS.ICTR.CN,36864317584
Ukraine,UKR,1999,Gross savings (current LCU),NY.GNS.ICTR.CN,29287743252
Ukraine,UKR,1998,Gross savings (current LCU),NY.GNS.ICTR.CN,18805994144
Ukraine,UKR,1997,Gross savings (current LCU),NY.GNS.ICTR.CN,17541194610
Ukraine,UKR,1996,Gross savings (current LCU),NY.GNS.ICTR.CN,16286574221
Ukraine,UKR,1995,Gross savings (current LCU),NY.GNS.ICTR.CN,12760265812
Ukraine,UKR,1994,Gross savings (current LCU),NY.GNS.ICTR.CN,3884598695.05115
Ukraine,UKR,2023,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,9.77139440821603
Ukraine,UKR,2022,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,15.5996525612633
Ukraine,UKR,2021,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.9320449714743
Ukraine,UKR,2020,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,11.958256292042
Ukraine,UKR,2019,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.1342318305168
Ukraine,UKR,2018,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,13.4908896207064
Ukraine,UKR,2017,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,16.6222849241976
Ukraine,UKR,2016,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,19.5295414568488
Ukraine,UKR,2015,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.5967470114491
Ukraine,UKR,2014,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,10.0161362848776
Ukraine,UKR,2013,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,8.00336152767994
Ukraine,UKR,2012,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.4335541597088
Ukraine,UKR,2011,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.328782952206
Ukraine,UKR,2010,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,14.4826271182121
Ukraine,UKR,2009,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,12.7823686344495
Ukraine,UKR,2008,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,17.0967769479303
Ukraine,UKR,2007,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,21.1563535849993
Ukraine,UKR,2006,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.4745181237032
Ukraine,UKR,2005,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.9844926010114
Ukraine,UKR,2004,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,29.199833765504
Ukraine,UKR,2003,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.0979540324015
Ukraine,UKR,2002,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,25.1107546555249
Ukraine,UKR,2001,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.0386210059319
Ukraine,UKR,2000,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,22.3498669738454
Ukraine,UKR,1999,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.0880029508505
Ukraine,UKR,1998,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,18.7199846689987
Ukraine,UKR,1997,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,19.0321557642832
Ukraine,UKR,1996,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,20.2382114813092
Ukraine,UKR,1995,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,23.6840223229511
Ukraine,UKR,1994,Gross savings (% of GNI),NY.GNS.ICTR.GN.ZS,32.5751814539193
Ukraine,UKR,2023,Gross savings (% of GDP),NY.GNS.ICTR.ZS,10.0446000640274
Ukraine,UKR,2022,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.4163760925225
Ukraine,UKR,2021,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.5565900937267
Ukraine,UKR,2020,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.2195604267714
Ukraine,UKR,2019,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.2850067235023
Ukraine,UKR,2018,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.622164546266
Ukraine,UKR,2017,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.8636103033415
Ukraine,UKR,2016,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.7320852692269
Ukraine,UKR,2015,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.4570784902924
Ukraine,UKR,2014,Gross savings (% of GDP),NY.GNS.ICTR.ZS,9.90162305599229
Ukraine,UKR,2013,Gross savings (% of GDP),NY.GNS.ICTR.ZS,7.88647456387092
Ukraine,UKR,2012,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.2981148809948
Ukraine,UKR,2011,Gross savings (% of GDP),NY.GNS.ICTR.ZS,11.722376410229
Ukraine,UKR,2010,Gross savings (% of GDP),NY.GNS.ICTR.ZS,13.94410294846
Ukraine,UKR,2009,Gross savings (% of GDP),NY.GNS.ICTR.ZS,12.070582892839
Ukraine,UKR,2008,Gross savings (% of GDP),NY.GNS.ICTR.ZS,16.2087727493114
Ukraine,UKR,2007,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.2071278887401
Ukraine,UKR,2006,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.4033906884382
Ukraine,UKR,2005,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.933385230416
Ukraine,UKR,2004,Gross savings (% of GDP),NY.GNS.ICTR.ZS,27.904745709619
Ukraine,UKR,2003,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.9118063824341
Ukraine,UKR,2002,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.8717223389625
Ukraine,UKR,2001,Gross savings (% of GDP),NY.GNS.ICTR.ZS,21.8860080975494
Ukraine,UKR,2000,Gross savings (% of GDP),NY.GNS.ICTR.ZS,20.9304128724564
Ukraine,UKR,1999,Gross savings (% of GDP),NY.GNS.ICTR.ZS,22.4526941107925
Ukraine,UKR,1998,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.3306796214167
Ukraine,UKR,1997,Gross savings (% of GDP),NY.GNS.ICTR.ZS,18.787762662668
Ukraine,UKR,1996,Gross savings (% of GDP),NY.GNS.ICTR.ZS,19.9788690010918
Ukraine,UKR,1995,Gross savings (% of GDP),NY.GNS.ICTR.ZS,23.4062798180805
Ukraine,UKR,1994,Gross savings (% of GDP),NY.GNS.ICTR.ZS,32.270300157681
Ukraine,UKR,2023,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,4998000016.84265
Ukraine,UKR,2022,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,8481000001.17493
Ukraine,UKR,2021,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-5799783912.65999
Ukraine,UKR,2020,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,3422309853.08591
Ukraine,UKR,2019,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1912086429.91266
Ukraine,UKR,2018,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1273653432.44527
Ukraine,UKR,2017,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1627350497.27774
Ukraine,UKR,2016,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,968207765.590634
Ukraine,UKR,2015,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,3802387197.113
Ukraine,UKR,2014,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-1526333009.13234
Ukraine,UKR,2013,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-2782184411.35994
Ukraine,UKR,2012,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-1988980392.88807
Ukraine,UKR,2011,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-8328895548.11176
Ukraine,UKR,2010,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-5250742882.83527
Ukraine,UKR,2009,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-6768627330.18108
Ukraine,UKR,2008,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-9770427327.80721
Ukraine,UKR,2007,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-6673267326.73267
Ukraine,UKR,2006,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-5853267326.73267
Ukraine,UKR,2005,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-4080996282.9254
Ukraine,UKR,2004,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-2981387478.84941
Ukraine,UKR,2003,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-2458047423.73827
Ukraine,UKR,2002,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-2168915589.13946
Ukraine,UKR,2001,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-1966642467.56389
Ukraine,UKR,2000,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-2056161932.77016
Ukraine,UKR,1999,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-868999927.852758
Ukraine,UKR,1998,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-870999884.876438
Ukraine,UKR,1997,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-644000133.214586
Ukraine,UKR,1996,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-570999836.564599
Ukraine,UKR,1995,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-565404374.730813
Ukraine,UKR,1994,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-491829427.340053
Ukraine,UKR,1993,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-1585504394.00867
Ukraine,UKR,1992,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-69053401.4312361
Ukraine,UKR,1991,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1603928263.18115
Ukraine,UKR,1990,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1852068994.06631
Ukraine,UKR,1989,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,1348020749.38269
Ukraine,UKR,2023,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,182795893000
Ukraine,UKR,2022,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,274295063300
Ukraine,UKR,2021,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-158254000000
Ukraine,UKR,2020,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,92257000000
Ukraine,UKR,2019,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,49419000000
Ukraine,UKR,2018,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,34644000000
Ukraine,UKR,2017,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,43282000000
Ukraine,UKR,2016,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,24739000000
Ukraine,UKR,2015,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,83062000000
Ukraine,UKR,2014,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-18143000000
Ukraine,UKR,2013,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-22238000000
Ukraine,UKR,2012,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-15894000000
Ukraine,UKR,2011,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-66361000000
Ukraine,UKR,2010,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-41668000000
Ukraine,UKR,2009,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-52736000000
Ukraine,UKR,2008,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-51463000000
Ukraine,UKR,2007,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-33700000000
Ukraine,UKR,2006,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-29559000000
Ukraine,UKR,2005,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-20914000000
Ukraine,UKR,2004,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-15858000000
Ukraine,UKR,2003,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-13108000000
Ukraine,UKR,2002,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-11553000000
Ukraine,UKR,2001,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-10565000000
Ukraine,UKR,2000,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-11186000000
Ukraine,UKR,1999,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-3589353800
Ukraine,UKR,1998,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-2133550800
Ukraine,UKR,1997,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-1198908000
Ukraine,UKR,1996,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-1044626500
Ukraine,UKR,1995,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-639314600
Ukraine,UKR,1994,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-112664900
Ukraine,UKR,1993,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-35810000
Ukraine,UKR,1992,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-47000
Ukraine,UKR,1991,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,62000
